,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],algorithm_params/mean[12],algorithm_params/covariance_matrix_mean[12],algorithm_params/covariance_matrix_variance[12],algorithm_params/mean[13],algorithm_params/covariance_matrix_mean[13],algorithm_params/covariance_matrix_variance[13],algorithm_params/mean[14],algorithm_params/covariance_matrix_mean[14],algorithm_params/covariance_matrix_variance[14],algorithm_params/mean[15],algorithm_params/covariance_matrix_mean[15],algorithm_params/covariance_matrix_variance[15],algorithm_params/mean[16],algorithm_params/covariance_matrix_mean[16],algorithm_params/covariance_matrix_variance[16],algorithm_params/mean[17],algorithm_params/covariance_matrix_mean[17],algorithm_params/covariance_matrix_variance[17],algorithm_params/mean[18],algorithm_params/covariance_matrix_mean[18],algorithm_params/covariance_matrix_variance[18],algorithm_params/mean[19],algorithm_params/covariance_matrix_mean[19],algorithm_params/covariance_matrix_variance[19],eval/mean_reward
10,0.5720154047012329,0.05158260092139244,0.04183705896139145,0.3063300848007202,0.04229509085416794,0.040667857974767685,0.5845330357551575,0.04574749618768692,0.05192454531788826,-0.38364923000335693,0.049415796995162964,0.06649094074964523,0.4829882085323334,0.051524579524993896,0.0449514165520668,0.8901910185813904,0.05684459209442139,0.043133676052093506,0.8792026042938232,0.05288643762469292,0.043980538845062256,-0.14021697640419006,0.0445927269756794,0.06252187490463257,0.1167202815413475,0.052041567862033844,0.046893294900655746,1.0968736410140991,0.05776701867580414,0.051843199878931046,0.3320232629776001,0.05102597922086716,0.050179384648799896,-0.11745256185531616,0.05976860597729683,0.0518651120364666,1.0858296155929565,0.05008193105459213,0.05099041387438774,0.7085405588150024,0.04847567901015282,0.045370444655418396,0.7892541289329529,0.05506351217627525,0.04062732309103012,0.08441919833421707,0.044040706008672714,0.04501315951347351,1.084720492362976,0.051645565778017044,0.04584547504782677,0.5022540092468262,0.05135819688439369,0.043430835008621216,0.7756458520889282,0.050502050668001175,0.05036953464150429,0.10894264280796051,0.0519147627055645,0.04447214677929878,140.4639129638672
11,0.6140212416648865,0.051526233553886414,0.04093436524271965,0.21314354240894318,0.041484564542770386,0.04107510671019554,0.4537171423435211,0.0425674244761467,0.05215540528297424,-0.24925805628299713,0.04966244101524353,0.06758313626050949,0.5989312529563904,0.050246357917785645,0.045105524361133575,1.1421865224838257,0.05691192299127579,0.04553620144724846,0.7664121389389038,0.05150768160820007,0.0440312996506691,-0.1346983015537262,0.04435261711478233,0.06039460375905037,0.09902770072221756,0.0495137982070446,0.04689914360642433,1.1997448205947876,0.05650102719664574,0.05528862401843071,0.2880471348762512,0.0520009882748127,0.05254398286342621,-0.1684654802083969,0.060273244976997375,0.052306026220321655,1.206617832183838,0.051797304302453995,0.05103888362646103,0.7401781678199768,0.04961944743990898,0.04413788765668869,0.7927090525627136,0.05199410393834114,0.040151264518499374,-0.11423773318529129,0.0415983572602272,0.04696528613567352,1.1697267293930054,0.050851523876190186,0.04583217203617096,0.6839307546615601,0.05200731009244919,0.04495491459965706,0.9290235638618469,0.05165613442659378,0.05133626237511635,-0.06445769965648651,0.04653305187821388,0.04465398192405701,141.9040985107422
12,0.5173451900482178,0.05287209898233414,0.041100457310676575,0.42743614315986633,0.03686974197626114,0.03987623006105423,0.5683655142784119,0.04663785919547081,0.05126413702964783,-0.28911638259887695,0.0446004681289196,0.06684865802526474,0.41595956683158875,0.04977985844016075,0.047034233808517456,1.1940205097198486,0.055315084755420685,0.04651244729757309,0.7974298000335693,0.04950135573744774,0.04342295601963997,-0.2124236822128296,0.04354120418429375,0.06499715894460678,0.10020475089550018,0.04748043045401573,0.04706665128469467,1.2990577220916748,0.05401693284511566,0.05924181267619133,0.0450078547000885,0.0472499281167984,0.0567394383251667,-0.3284206986427307,0.05485820770263672,0.05355260521173477,1.0863945484161377,0.049823179841041565,0.051394250243902206,0.9287102222442627,0.0466872900724411,0.047083914279937744,0.9485628604888916,0.051169153302907944,0.041419617831707,-0.16609683632850647,0.03905230015516281,0.04895081743597984,1.211079716682434,0.0501764751970768,0.045862846076488495,0.7590200304985046,0.05194857344031334,0.046333663165569305,1.0343412160873413,0.04826212674379349,0.051810961216688156,0.05464545264840126,0.04532651975750923,0.04494548588991165,142.8303680419922
13,0.3440520763397217,0.052413854748010635,0.04067852720618248,0.5247275233268738,0.039153534919023514,0.039481375366449356,0.4879377782344818,0.04406961053609848,0.050158705562353134,-0.18197397887706757,0.044252119958400726,0.06536974757909775,0.6510478854179382,0.05255390703678131,0.047240231186151505,1.2372533082962036,0.05334427207708359,0.046853456646203995,0.8022909164428711,0.04719272628426552,0.04203098267316818,-0.26721933484077454,0.042705293744802475,0.0657682865858078,0.0687030479311943,0.04605359956622124,0.04722733795642853,1.546172857284546,0.0569993332028389,0.06374142318964005,-0.04147970676422119,0.04518883675336838,0.059529371559619904,-0.540346622467041,0.04933856800198555,0.055547479540109634,1.2778239250183105,0.04882373288273811,0.05155486240983009,1.004115104675293,0.04911190643906593,0.04653719440102577,0.9469186067581177,0.05123061314225197,0.04228321835398674,-0.07813777774572372,0.03693534433841705,0.05006207525730133,1.33413565158844,0.05215587839484215,0.045599937438964844,0.845914363861084,0.053258348256349564,0.04725410416722298,1.2097309827804565,0.04956188052892685,0.05528472736477852,-0.04953134059906006,0.04529756307601929,0.04478869587182999,143.6656494140625
14,0.5545831918716431,0.05460131913423538,0.04104107245802879,0.473976731300354,0.03923914581537247,0.03974330797791481,0.6002722978591919,0.04639195278286934,0.04984450340270996,-0.33716967701911926,0.04430541396141052,0.0658503994345665,0.7736806869506836,0.05278412625193596,0.04745163396000862,1.3491380214691162,0.055405255407094955,0.048303619027137756,0.7752114534378052,0.04702066630125046,0.041569579392671585,-0.10612287372350693,0.04229506477713585,0.0661315843462944,0.22850032150745392,0.04686751961708069,0.046982597559690475,1.8543980121612549,0.057600587606430054,0.06751302629709244,0.02586548589169979,0.04180262237787247,0.05860280990600586,-0.5893821716308594,0.04410739615559578,0.053995005786418915,1.0928733348846436,0.046309810131788254,0.05224386602640152,0.8991091251373291,0.04887639731168747,0.04626931622624397,0.8946882486343384,0.05228859558701515,0.04167884960770607,-0.18227355182170868,0.03538859635591507,0.0512164831161499,1.4842382669448853,0.05428915470838547,0.045649874955415726,0.9711283445358276,0.054067470133304596,0.04781769588589668,1.4208613634109497,0.05288385972380638,0.05633753910660744,-0.08760738372802734,0.04130531847476959,0.04329293221235275,144.18577575683594
15,0.8429483771324158,0.05644039809703827,0.04315437376499176,0.42941614985466003,0.0392824187874794,0.03927028179168701,0.5187295079231262,0.04638143256306648,0.04801382124423981,-0.28314411640167236,0.044552095234394073,0.06464049220085144,0.8204990029335022,0.05308573320508003,0.04524972289800644,1.4763593673706055,0.057267576456069946,0.048822224140167236,0.7975450158119202,0.0465552844107151,0.041407130658626556,-0.11799107491970062,0.04338753595948219,0.06512978672981262,0.2408011257648468,0.04586585611104965,0.045840583741664886,1.9758411645889282,0.05900033935904503,0.0700777918100357,-0.253843754529953,0.03936486691236496,0.06362737715244293,-0.6285411715507507,0.04171586036682129,0.054090023040771484,1.1155970096588135,0.04789678752422333,0.05228108540177345,1.0009573698043823,0.05095996335148811,0.046785201877355576,0.9229645729064941,0.052935145795345306,0.041643403470516205,-0.14919413626194,0.03480427339673042,0.05121517553925514,1.2092115879058838,0.05182095989584923,0.047354504466056824,0.8913784623146057,0.05297190323472023,0.04867101088166237,1.489491581916809,0.05281071737408638,0.05696741119027138,0.11210936307907104,0.0431334562599659,0.044336359947919846,144.68653869628906
16,0.7820428013801575,0.05430641397833824,0.041840601712465286,0.4506336450576782,0.04005339369177818,0.0389854796230793,0.4826820492744446,0.04405629262328148,0.046669118106365204,-0.440032035112381,0.04146919772028923,0.0630006417632103,0.6951490044593811,0.05457165837287903,0.04570809379220009,1.727903962135315,0.056932829320430756,0.05196797102689743,0.7676795721054077,0.04557809233665466,0.041641540825366974,-0.5044432282447815,0.03905820474028587,0.06561073660850525,0.33021414279937744,0.04729151353240013,0.045499999076128006,1.9949551820755005,0.05970742180943489,0.07200242578983307,-0.33117127418518066,0.037733446806669235,0.06799335777759552,-0.6529629230499268,0.041097186505794525,0.05545700713992119,1.3651974201202393,0.04894668236374855,0.055284492671489716,1.0026129484176636,0.04970017075538635,0.04583972692489624,1.0263689756393433,0.05322038754820824,0.042496345937252045,-0.26601335406303406,0.035125959664583206,0.05211808905005455,1.3582013845443726,0.05044165253639221,0.04691478982567787,0.9011164307594299,0.05115941911935806,0.048288494348526,1.3159912824630737,0.054009534418582916,0.056758008897304535,0.3220725357532501,0.04499486833810806,0.04403539001941681,145.21238708496094
17,0.9651548862457275,0.05457749590277672,0.04334042966365814,0.808734118938446,0.037688177078962326,0.04023435711860657,0.48342326283454895,0.04435793682932854,0.04667052999138832,-0.29834410548210144,0.041833166033029556,0.06252729147672653,0.5930066108703613,0.054710790514945984,0.04724239185452461,1.9078272581100464,0.05725490674376488,0.05591137707233429,0.7333999276161194,0.044814325869083405,0.041773419827222824,-0.34324538707733154,0.033679522573947906,0.06569492071866989,-0.038416869938373566,0.04509574547410011,0.047765910625457764,1.784529685974121,0.05981304869055748,0.07290606945753098,-0.16465523838996887,0.034346144646406174,0.06914478540420532,-0.8476011157035828,0.03875834494829178,0.05702285096049309,1.2230112552642822,0.049721527844667435,0.05610527843236923,1.0729401111602783,0.050503429025411606,0.04541231691837311,1.0166186094284058,0.05210292339324951,0.04188019409775734,-0.5366226434707642,0.035579338669776917,0.054237451404333115,1.5395970344543457,0.04775158688426018,0.04652782529592514,0.9042609930038452,0.04999040439724922,0.04812328517436981,1.3121029138565063,0.04841260984539986,0.05523252114653587,0.5185799598693848,0.04983315244317055,0.04503003880381584,145.8483123779297
18,0.6767614483833313,0.052625399082899094,0.04246686398983002,0.7897433042526245,0.038121920078992844,0.041086502373218536,0.6081250905990601,0.04575454443693161,0.04672452062368393,-0.5690371990203857,0.0394732691347599,0.06304860860109329,0.5461388826370239,0.055078793317079544,0.04719618707895279,1.9162747859954834,0.05907129868865013,0.05841882899403572,0.8301917910575867,0.04289676249027252,0.0407361201941967,-0.5813665390014648,0.03141748905181885,0.06874515861272812,-0.015402683988213539,0.04406532645225525,0.04814206063747406,1.9873430728912354,0.060105692595243454,0.07320790737867355,-0.16479000449180603,0.03237662836909294,0.07054561376571655,-0.8852077722549438,0.037963151931762695,0.057817548513412476,1.4888187646865845,0.05219481885433197,0.05810756981372833,1.291935920715332,0.05378573760390282,0.04652876406908035,1.3551572561264038,0.05506116524338722,0.045181628316640854,-0.9417677521705627,0.03085366263985634,0.061626311391592026,1.6422799825668335,0.048743605613708496,0.04766171798110008,1.084595799446106,0.049195922911167145,0.04889583960175514,1.4730937480926514,0.04690954089164734,0.05592679604887962,0.5521010756492615,0.04966053366661072,0.04662783443927765,146.52041625976562
19,0.385381817817688,0.05158810317516327,0.04257918894290924,1.0068970918655396,0.0388638935983181,0.04285956174135208,0.7855050563812256,0.04395315423607826,0.046294622123241425,-0.38699302077293396,0.03857126459479332,0.060238342732191086,0.7767581343650818,0.056238092482089996,0.047796621918678284,1.9669119119644165,0.06069998815655708,0.06094551086425781,0.5140254497528076,0.04027519375085831,0.04178878292441368,-0.4325781762599945,0.03281127288937569,0.06864795833826065,-0.16829948127269745,0.04199116304516792,0.04658812656998634,1.9773706197738647,0.061907749623060226,0.0726902037858963,-0.2903454601764679,0.03156817704439163,0.07132066041231155,-1.3610740900039673,0.035382144153118134,0.06595834344625473,1.6053434610366821,0.05230465903878212,0.05919254571199417,1.462300419807434,0.05472375825047493,0.04867442324757576,1.3629852533340454,0.054764632135629654,0.047286853194236755,-1.112134575843811,0.027880225330591202,0.06740071624517441,1.761492133140564,0.04951590299606323,0.04733148217201233,1.3387173414230347,0.050614889711141586,0.051932379603385925,1.6556743383407593,0.047376878559589386,0.05593501403927803,0.2581061124801636,0.04774806275963783,0.04638534411787987,147.48341369628906
20,0.29638323187828064,0.051528412848711014,0.04350816085934639,1.6367931365966797,0.043098170310258865,0.04547044262290001,0.8839194178581238,0.0435534305870533,0.04612350836396217,-0.33224859833717346,0.03729488328099251,0.06005968153476715,0.8578923940658569,0.054942790418863297,0.04804552346467972,1.929529070854187,0.0589466392993927,0.06253750622272491,0.7077952027320862,0.0415911041200161,0.041721832007169724,-0.5261249542236328,0.03271587938070297,0.06907595694065094,-0.15497155487537384,0.039687398821115494,0.04822036251425743,1.8232264518737793,0.05686416104435921,0.06848003715276718,-0.13273002207279205,0.031615760177373886,0.07309034466743469,-1.5407395362854004,0.03496379032731056,0.06762231886386871,1.8261351585388184,0.05296633020043373,0.06032837554812431,1.5248477458953857,0.05322477966547012,0.04870777577161789,1.3042640686035156,0.055996447801589966,0.04888690263032913,-1.177899956703186,0.024600159376859665,0.0721832886338234,1.698630928993225,0.0484321191906929,0.047609470784664154,1.7251225709915161,0.04844041168689728,0.05275136977434158,1.3665835857391357,0.04430434852838516,0.055795226246118546,0.47574228048324585,0.049510400742292404,0.04609024152159691,148.59054565429688
